_X,_Y,ID,LAYER,ENTITY
822.30555,419.88174,202,POOL_OUTLINE,LWPOLYLINE
839.23847,422.03072,202,POOL_OUTLINE,LWPOLYLINE
856.16113,424.25893,202,POOL_OUTLINE,LWPOLYLINE
873.07318,426.56633,202,POOL_OUTLINE,LWPOLYLINE
889.97425,428.95286,202,POOL_OUTLINE,LWPOLYLINE
906.86396,431.41848,202,POOL_OUTLINE,LWPOLYLINE
906.86396,431.41848,203,POOL_OUTLINE,LWPOLYLINE
916.06575,433.30271,203,POOL_OUTLINE,LWPOLYLINE
925.00694,436.17992,203,POOL_OUTLINE,LWPOLYLINE
933.58073,440.01574,203,POOL_OUTLINE,LWPOLYLINE
941.68468,444.76434,203,POOL_OUTLINE,LWPOLYLINE
949.22199,450.36900,203,POOL_OUTLINE,LWPOLYLINE
956.10262,456.76277,203,POOL_OUTLINE,LWPOLYLINE
962.24437,463.86926,203,POOL_OUTLINE,LWPOLYLINE
967.57388,471.60358,203,POOL_OUTLINE,LWPOLYLINE
972.02746,479.87333,203,POOL_OUTLINE,LWPOLYLINE
975.55194,488.57973,203,POOL_OUTLINE,LWPOLYLINE
978.10519,497.61877,203,POOL_OUTLINE,LWPOLYLINE
994.83555,480.11643,204,COVER_HEM,LINE
1036.47795,490.38919,204,COVER_HEM,LINE
1036.47795,490.38919,205,COVER_HEM,LWPOLYLINE
1040.01271,502.64927,205,COVER_HEM,LWPOLYLINE
1042.15298,515.22795,205,COVER_HEM,LWPOLYLINE
1042.87186,527.96715,205,COVER_HEM,LWPOLYLINE
1042.16033,540.70676,205,COVER_HEM,LWPOLYLINE
1040.02732,553.28668,205,COVER_HEM,LWPOLYLINE
1036.49964,565.54879,205,COVER_HEM,LWPOLYLINE
1031.62163,577.33900,205,COVER_HEM,LWPOLYLINE
1025.45459,588.50912,205,COVER_HEM,LWPOLYLINE
1018.07602,598.91877,205,COVER_HEM,LWPOLYLINE
1018.07602,598.91877,206,COVER_HEM,LINE
975.52250,596.04488,206,COVER_HEM,LINE
975.52250,596.04488,207,COVER_HEM,LWPOLYLINE
967.82437,604.52636,207,COVER_HEM,LWPOLYLINE
959.23096,612.09934,207,COVER_HEM,LWPOLYLINE
949.84885,618.66993,207,COVER_HEM,LWPOLYLINE
939.79437,624.15665,207,COVER_HEM,LWPOLYLINE
929.19219,628.49147,207,COVER_HEM,LWPOLYLINE
918.17379,631.62063,207,COVER_HEM,LWPOLYLINE
906.87580,633.50533,207,COVER_HEM,LWPOLYLINE
895.43831,634.12220,207,COVER_HEM,LWPOLYLINE
884.00315,633.46359,207,COVER_HEM,LWPOLYLINE
872.71211,631.53766,207,COVER_HEM,LWPOLYLINE
861.70521,628.36831,207,COVER_HEM,LWPOLYLINE
851.11893,623.99483,207,COVER_HEM,LWPOLYLINE
828.92571,613.96982,208,COVER_HEM,LWPOLYLINE
832.65651,615.56897,208,COVER_HEM,LWPOLYLINE
836.37484,617.19693,208,COVER_HEM,LWPOLYLINE
840.08046,618.85360,208,COVER_HEM,LWPOLYLINE
843.77317,620.53887,208,COVER_HEM,LWPOLYLINE
847.45273,622.25265,208,COVER_HEM,LWPOLYLINE
851.11893,623.99483,208,COVER_HEM,LWPOLYLINE
812.62571,610.38973,209,COVER_HEM,LWPOLYLINE
815.41720,610.56342,209,COVER_HEM,LWPOLYLINE
818.19269,610.90870,209,COVER_HEM,LWPOLYLINE
820.94165,611.42425,209,COVER_HEM,LWPOLYLINE
823.65364,612.10813,209,COVER_HEM,LWPOLYLINE
826.31836,612.95772,209,COVER_HEM,LWPOLYLINE
828.92571,613.96982,209,COVER_HEM,LWPOLYLINE
768.75178,624.37731,210,COVER_HEM,LWPOLYLINE
775.24188,620.01375,210,COVER_HEM,LWPOLYLINE
782.18376,616.41205,210,COVER_HEM,LWPOLYLINE
789.48838,613.61841,210,COVER_HEM,LWPOLYLINE
797.06204,611.66866,210,COVER_HEM,LWPOLYLINE
804.80761,610.58781,210,COVER_HEM,LWPOLYLINE
812.62571,610.38973,210,COVER_HEM,LWPOLYLINE
768.75178,624.37731,211,COVER_HEM,LWPOLYLINE
758.90069,631.05179,211,COVER_HEM,LWPOLYLINE
748.39769,636.64463,211,COVER_HEM,LWPOLYLINE
737.36111,641.09285,211,COVER_HEM,LWPOLYLINE
725.91526,644.34634,211,COVER_HEM,LWPOLYLINE
714.18906,646.36846,211,COVER_HEM,LWPOLYLINE
702.31459,647.13642,211,COVER_HEM,LWPOLYLINE
690.42561,646.64157,211,COVER_HEM,LWPOLYLINE
678.65603,644.88950,211,COVER_HEM,LWPOLYLINE
667.13843,641.89993,211,COVER_HEM,LWPOLYLINE
656.00253,637.70654,211,COVER_HEM,LWPOLYLINE
645.37377,632.35656,211,COVER_HEM,LWPOLYLINE
635.37187,625.91026,211,COVER_HEM,LWPOLYLINE
626.10949,618.44025,211,COVER_HEM,LWPOLYLINE
617.69097,610.03066,211,COVER_HEM,LWPOLYLINE
610.21112,600.77622,211,COVER_HEM,LWPOLYLINE
603.75420,590.78117,211,COVER_HEM,LWPOLYLINE
598.39295,580.15810,211,COVER_HEM,LWPOLYLINE
594.18773,569.02666,211,COVER_HEM,LWPOLYLINE
591.18594,557.51224,211,COVER_HEM,LWPOLYLINE
589.42137,545.74452,211,COVER_HEM,LWPOLYLINE
588.91390,533.85607,211,COVER_HEM,LWPOLYLINE
589.66925,521.98080,211,COVER_HEM,LWPOLYLINE
591.67891,510.25246,211,COVER_HEM,LWPOLYLINE
594.92024,498.80315,211,COVER_HEM,LWPOLYLINE
599.35674,487.76186,211,COVER_HEM,LWPOLYLINE
604.93843,477.25293,211,COVER_HEM,LWPOLYLINE
604.93843,477.25293,212,COVER_HEM,LWPOLYLINE
611.32044,467.90131,212,COVER_HEM,LWPOLYLINE
618.73356,459.34395,212,COVER_HEM,LWPOLYLINE
627.07984,451.69394,212,COVER_HEM,LWPOLYLINE
636.24896,445.05240,212,COVER_HEM,LWPOLYLINE
646.11974,439.50708,212,COVER_HEM,LWPOLYLINE
656.56173,435.13129,212,COVER_HEM,LWPOLYLINE
656.56173,435.13129,213,COVER_HEM,LWPOLYLINE
675.04003,428.72877,213,COVER_HEM,LWPOLYLINE
693.59098,422.53993,213,COVER_HEM,LWPOLYLINE
712.21213,416.56562,213,COVER_HEM,LWPOLYLINE
730.90099,410.80662,213,COVER_HEM,LWPOLYLINE
749.65508,405.26369,213,COVER_HEM,LWPOLYLINE
768.47188,399.93759,213,COVER_HEM,LWPOLYLINE
768.47188,399.93759,214,COVER_HEM,LWPOLYLINE
774.90980,398.37832,214,COVER_HEM,LWPOLYLINE
781.43527,397.23974,214,COVER_HEM,LWPOLYLINE
788.02083,396.52662,214,COVER_HEM,LWPOLYLINE
794.63877,396.24198,214,COVER_HEM,LWPOLYLINE
801.26124,396.38701,214,COVER_HEM,LWPOLYLINE
807.86037,396.96109,214,COVER_HEM,LWPOLYLINE
807.86037,396.96109,215,COVER_HEM,LWPOLYLINE
824.90072,399.04271,215,COVER_HEM,LWPOLYLINE
841.93115,401.20406,215,COVER_HEM,LWPOLYLINE
858.95127,403.44511,215,COVER_HEM,LWPOLYLINE
875.96071,405.76579,215,COVER_HEM,LWPOLYLINE
892.95911,408.16607,215,COVER_HEM,LWPOLYLINE
909.94608,410.64589,215,COVER_HEM,LWPOLYLINE
909.94608,410.64589,216,COVER_HEM,LWPOLYLINE
921.22634,412.94606,216,COVER_HEM,LWPOLYLINE
932.19396,416.44553,216,COVER_HEM,LWPOLYLINE
942.72183,421.10373,216,COVER_HEM,LWPOLYLINE
952.68794,426.86669,216,COVER_HEM,LWPOLYLINE
961.97678,433.66760,216,COVER_HEM,LWPOLYLINE
970.48069,441.42765,216,COVER_HEM,LWPOLYLINE
978.10113,450.05690,216,COVER_HEM,LWPOLYLINE
984.74976,459.45534,216,COVER_HEM,LWPOLYLINE
990.34953,469.51404,216,COVER_HEM,LWPOLYLINE
994.83555,480.11643,216,COVER_HEM,LWPOLYLINE
1018.07602,598.91877,217,CUT_PANELS-1,LINE
975.52250,596.04488,217,CUT_PANELS-1,LINE
975.52250,596.04488,218,CUT_PANELS-1,LWPOLYLINE
974.46464,597.32819,218,CUT_PANELS-1,LWPOLYLINE
973.38616,598.59423,218,CUT_PANELS-1,LWPOLYLINE
972.28736,599.84267,218,CUT_PANELS-1,LWPOLYLINE
971.16851,601.07318,218,CUT_PANELS-1,LWPOLYLINE
970.02991,602.28543,218,CUT_PANELS-1,LWPOLYLINE
968.87187,603.47912,218,CUT_PANELS-1,LWPOLYLINE
968.87187,603.47912,219,CUT_PANELS-1,LINE
968.87187,439.82673,219,CUT_PANELS-1,LINE
968.87187,439.82673,220,CUT_PANELS-1,LWPOLYLINE
974.42582,445.66084,220,CUT_PANELS-1,LWPOLYLINE
979.52487,451.89645,220,CUT_PANELS-1,LWPOLYLINE
984.14010,458.49818,220,CUT_PANELS-1,LWPOLYLINE
988.24531,465.42857,220,CUT_PANELS-1,LWPOLYLINE
991.81722,472.64831,220,CUT_PANELS-1,LWPOLYLINE
994.83555,480.11643,220,CUT_PANELS-1,LWPOLYLINE
